analysis_target_id,target_id,iteration,optimized_interface,residual_source,width_total,solver_status,counterexample_id,classification,schema_version
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,0,[],[],0,sat,76cafde2ced2e0fb,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,1,[],"[""a0""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,2,[],"[""a1""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,3,[],"[""a2""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,4,[],"[""a3""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,5,[],"[""b0""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,6,[],"[""b1""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,7,[],"[""b2""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,8,[],"[""b3""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,9,[],"[""cin""]",1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,10,"[""new_n17""]",[],1,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,11,[],"[""a0"", ""a1""]",2,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,12,[],"[""a0"", ""a2""]",2,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,13,[],"[""a0"", ""a3""]",2,sat,,insufficient_output_interface,formal_locality_barriers_v1
real_0001,generated_adder_4|adder_bit1_carry_sum_region|dc2|new_n17,14,[],"[""a0"", ""b0""]",2,sat,,insufficient_output_interface,formal_locality_barriers_v1
